Labels,X,Y
BB,327.9077377897441,2.8521355301894036
BB,140.02483534646532,83.17408251165101
BB,117.89875480207229,44.38559574430215
BB,181.83931162430795,76.68045408073387
BB,433.2417555545883,14.499894232727051
BB,336.0605964560073,64.80462278638012
BB,420.8172034095583,74.4613035852529
BB,85.76326782648013,79.5745157910083
BB,139.3514430028429,27.766881017998813
BB,21.20096150260681,28.373546413281435
BB,277.2910825927737,75.59436422068941
BB,180.95760684694545,60.705162282867256
BB,155.20345373310502,16.290072181386073
BB,450.8697220721435,62.41489304406424
BB,391.8483167161959,55.6607236528598
BB,405.2695625680467,97.78381951270238
BB,429.9334092990312,89.2119239193644
BB,112.51051655447341,83.63588799052273
BB,240.23535198037615,24.250049309884723
BB,418.8278780711657,44.36496761267181
BB,193.96278444144372,15.432489707816966
BB,170.15903622818945,94.34151135439295
BB,317.09925388494196,45.900681510270246
BB,441.19319991543637,99.26762908165185
BB,388.02158270085863,83.37497384975482
BB,267.2533904473021,15.292734348348203
BB,235.74880122654207,63.46406802695198
BB,178.7278835650297,94.68342680537323
BB,171.84799926004135,1.0388299898114184
BB,148.2327528675411,58.097642720295426
BB,496.92393876534106,26.876404234087826
BB,436.4304618130598,99.01023320875031
BB,259.2717263459503,96.51612300056702
BB,17.53184620354864,62.459654079685954
BB,139.12867717807015,5.641056574508518
BB,241.83990973340968,1.5959238295752076
BB,61.723945466370445,76.06570457300668
BB,419.4368758194087,71.6797919579958
BB,371.5571111088501,56.40668901555734
BB,91.35420470120448,60.13350532029249
BB,116.10817705983251,73.04157734820626
BB,494.70241308063567,24.668349851677164
BB,352.3785733492652,58.42749492316861
BB,490.25893210956576,0.3253389890704672
BB,48.39791682950217,22.35022568253323
BB,333.1119849358788,82.40515778032648
BB,36.09800718737366,70.25475504148433
BB,296.3628581628034,32.049755263912495
BB,41.282845953072524,79.01967129448202
BB,174.64484064012527,75.20326910319339
BB,70.48049426394837,20.056539657243743
BB,106.04581779572342,91.12115821233485
BB,112.10539320527585,65.51571018223181
BB,97.66344783777919,0.6558250023752876
BB,153.93772051763798,53.19106386854331
BB,353.1340256827361,2.4729666405076123
BB,89.98934951487553,95.37674913401311
BB,50.639316839286685,58.47298957377879
BB,103.85963305619106,84.3569364492919
BB,162.2646420457144,81.7186830996419
BB,254.6808768447531,19.974376217317726
BB,403.884892562074,12.920396976129922
BB,467.2790713582109,12.194693109908927
BB,322.3959983563687,61.837322138766815
BB,264.3668871552632,70.23730856556021
BB,452.6006962874138,24.176630038319548
BB,222.82488364983405,26.36464806163098
BB,0.11683514730309597,96.6309055098125
BB,196.6216864916339,45.03759330428741
BB,302.930958199979,7.892704251635763
BB,50.09865635480371,15.991016104283828
BB,453.29948353538276,25.73886233744671
BB,15.589967895686785,25.80008099969209
BB,229.80929919259714,93.95376426197711
BB,98.95332173345433,22.31518404091245
BB,44.041656206133815,34.756336732904515
BB,450.8916945609227,35.39693650551118
BB,361.94820856438673,35.17295964516808
BB,154.24934778797044,39.86920916311691
BB,488.4731695080897,90.26608086881123
BB,42.02081737075625,39.59487004365688
BB,243.58899165220234,77.37857090809956
BB,207.33619704032242,27.035463778605894
BB,184.78387211637548,69.15179355014028
BB,381.867850451285,95.74079922883027
BB,356.95705822991715,15.015110475467164
BB,267.9070461267848,72.90472330901463
BB,10.433294060042508,46.43591282925183
BB,271.89787958618336,18.53798889608581
BB,338.8146087710132,30.534821874159846
BB,364.50718610502975,49.73910963101774
BB,98.61576539749406,85.61769713674904
BB,23.619863747661118,43.07862376949129
BB,244.88049939904698,79.38667082279109
BB,390.57054501300314,35.20519992257316
BB,154.87601928753358,48.064235421586176
BB,489.18878315048795,62.22845921580049
BB,471.512087394799,31.915105122942755
BB,216.57183136631926,98.63025249318974
BB,293.99408631442446,51.409873052185695
BB,145.28541301302732,84.2302698748754
BB,409.40226885874824,20.93700155285755
BB,74.98269075342768,9.15131637521247
BB,296.6756529574423,54.79401566852255
BB,425.9386759187294,13.771372827243733
BB,137.37628650720612,79.37686467333013
BB,496.1809048652392,22.533375092656925
BB,499.43669595153955,74.56550379501857
BB,492.19970339597245,4.2082827297892695
BB,247.12229258295727,8.711281955326166
BB,16.36149086064553,28.086896039862363
BB,356.2191212019935,91.77259916117893
BB,350.39967336823497,23.223043971475445
BB,195.0514951991977,16.146632309457175
BB,36.66516463847913,66.37162555223723
BB,153.63501660288625,89.75729129509146
BB,318.8729815201394,73.19927152217677
BB,277.17659768344953,9.308301265987495
BB,170.54252361105048,86.62476401535629
BB,209.08565465773117,16.381332325811027
BB,14.71021134820244,47.1760384750726
BB,217.01816321694116,22.0061929793385
BB,159.48839643835106,57.512250796287276
BB,313.36037340832377,62.82123084685952
BB,328.07837943904894,62.709299055115785
BB,493.0778727815935,14.021087909880393
BB,194.34443349150825,52.524018379274885
BB,53.143944094245775,48.388838489393294
BB,96.0948583499972,21.22676133499457
BB,317.1838996898032,87.31822774978397
BB,45.02708974584618,10.327218067182187
BB,245.57243308959147,46.96276737516584
BB,104.83384042712824,99.77466927257286
BB,364.92681625850406,27.718197614872587
BB,480.5563959481812,48.40869931074566
BB,2.5460888637751644,19.43731561952675
BB,38.23310405982389,84.49748612585492
BB,223.1078710315925,20.881066013763462
BB,321.2446693692451,38.59066712207768
BB,5.8581586144296205,17.13695438676798
BB,203.8300423109275,69.89109160066897
BB,295.4699442209996,88.45793067117005
BB,166.74797195789154,82.83203805679818
BB,95.11694917565855,29.016887775141033
BB,365.001230410615,19.57591608537942
BB,426.239983322839,56.42365185678295
BB,441.1501359504527,22.266050945109804
BB,496.17344519092813,31.214730791958978
BB,67.42655026903476,34.74201708207252
BB,296.92130872709714,28.853154655327284
BB,258.51323173774614,43.69414138622234
BB,279.1700559266248,69.3595588531272
BB,481.94118514674807,96.48051369993932
BB,41.759711312279066,89.36238869416904
BB,237.58395863286685,3.943632044086154
BB,340.6583489283946,93.16423346641749
BB,277.5608391932899,35.370848956371105
BB,103.7266629243715,8.341722592594348
BB,422.04386918646804,51.093094204230674
BB,421.3187670756192,44.09992131413467
BB,201.98666023192985,1.473332200958044
BB,407.1483314671222,53.04187188604709
BB,123.59656492503923,0.16232008360497208
BB,256.00253740173116,73.73018607960844
BB,382.82249801853135,74.58478082322897
BB,110.55251991082521,96.85119491494258
BB,242.77579621157875,98.62414179229687
BB,394.6772193542808,67.50671827535668
BB,101.59345822122256,67.71463538220112
BB,210.78712914204135,20.406841953365873
BB,370.87956599304124,12.672207275674952
BB,357.870248306737,72.25440959361653
BB,29.589265881379667,93.94840724149729
BB,236.2218300820424,98.41596268511994
BB,126.02501827559121,36.64667253820434
BB,460.460430582831,18.59004380443421
BB,127.69247564206853,65.38418659523198
BB,7.9217720547329336,66.06244386670554
BB,156.50942306349714,93.0031633714193
BB,326.66283999397984,59.06075434884103
BB,66.64349185036228,30.816615858941855
BB,333.5943578403232,79.02235852973598
BB,282.3924400915105,55.11028442529974
BB,427.94797078992804,76.40275842041511
BB,6.480819662404491,50.50266662386923
BB,318.54284284922767,98.85108122372661
BB,308.9414302768267,46.92163210711355
BB,349.762353080443,88.83041960543213
BB,254.45049925410373,11.940885792431333
BB,496.6707695137527,29.574722644704742
BB,86.02228675885215,87.17763450042374
BB,160.94166527718946,32.16155097436266
BB,272.25588634480954,15.231700751032173
BB,279.5529600924263,67.31467913850346
BB,186.8371423446818,59.39727640471332
BB,105.25681471055925,52.84494498862776
BB,416.25340429080893,94.84186965115164
BB,153.85410690366564,32.92217679127838
BB,27.958833344813417,64.39650939760467
BB,252.54778898582686,2.601119347263914
BB,73.7953208969479,91.37230168649228
BB,273.0448219235185,15.432306113291784
BB,64.54293132145533,98.36732843993342
BB,176.91065753578894,25.910969161218468
BB,451.97483269721005,83.46131510187352
BB,461.7101151739586,37.982649966356085
BB,436.7006586391482,1.8969758460234853
BB,329.87857548033355,9.727592459943779
BB,404.2584474450928,85.90947598349136
BB,332.20065360829204,47.912705447490644
BB,174.07670195875275,64.4328694255973
BB,474.7664748648782,52.94446956836729
BB,152.70411217336917,8.497109938674729
BB,197.88667903781138,6.379508653070987
BB,5.148799441451413,59.98634884641799
BB,116.3191293486458,9.742133562905853
BB,157.97044633060315,47.21205315620362
BB,309.48631646280205,72.57343421771412
BB,0.4003764896051143,69.01418414066082
BB,222.11927452981212,93.3622867295472
BB,105.01729963841238,68.55700979698878
BB,92.28923841232518,12.820751676127795
BB,137.6627728724536,15.949994062570983
BB,465.4435103439243,82.90389175045779
BB,42.31658750514533,7.938546871654806
BB,278.8083360888997,39.260792918591555
BB,367.8395566903357,81.28897014206284
BB,395.4951162555551,81.40852120871423
BB,17.74187586740661,75.79788539395753
BB,80.34155955360977,2.3019630150506343
BB,54.065066051075306,28.51755782517561
BB,352.13057069619816,84.71253440320473
BB,486.0511490702514,71.81980561219163
BB,147.80141329498198,75.98449190215281
BB,298.5210870721105,15.714725896630966
BB,48.76286917728345,92.8659031001411
BB,344.5650483906157,32.292921570583225
BB,371.8338920645118,20.02146406136278
BB,80.54975117835723,74.39857193282306
BB,427.37373142314533,21.528881579552493
BB,147.71966262473734,39.39420801706308
BB,103.21867522947892,54.529143765524864
BB,69.92142405081687,39.520107352480295
BB,405.1748323482583,95.10284108511165
BB,261.12218168034474,39.535662300898224
BB,487.7950723711711,22.696628891475214
BB,312.6133107806618,74.8339904560374
BB,358.4267124683285,98.93710660663871
BB,148.67244743531265,9.851964801716084
BB,487.59419818692805,75.48947157358212
BB,84.47117578639258,33.73682156290647
BB,231.20994504945185,10.115035308577935
BB,152.1367263561707,26.353056517021034
BB,384.22921012690966,56.3046305944474
BB,368.0264236380485,17.614706770016454
BB,431.97877363741054,78.20970458956327
BB,473.64063997253265,25.09184966890213
BB,328.24179072078476,67.29026730451396
BB,368.7322489659384,20.460641047281534
BB,9.961678258837093,44.30233757848339
BB,53.89792467926774,55.81037016457439
BB,190.5435652938592,15.21841230519213
BB,285.2549897866709,7.521558435862286
BB,3.68522932289278,30.022244755995864
BB,362.66194103759494,84.12744846341407
BB,165.40191987445274,25.087820706196673
BB,422.6450766652443,0.35997519119052024
BB,67.01927328186808,32.35391674113195
BB,127.27017493203257,89.66257893591794
BB,490.58119080023505,66.33137479301674
BB,154.64669964926182,26.26699992900282
BB,411.4532496253212,59.53624944904139
BB,137.98200559277262,25.83029128797708
BB,473.6207623403603,3.4352860620912917
BB,134.05609474891318,85.44588393116938
BB,137.65409774332872,73.31723882120362
BB,351.59504270022603,45.87534274288959
BB,321.49234695940345,33.81540319196874
BB,295.2268919870566,8.100766059440955
BB,212.35619795142173,19.206209548479368
BB,229.32298430112337,43.91615502965026
BB,266.90252673817866,13.294387282330177
BB,350.8544331170828,19.734430632248866
BB,455.2268767430019,21.81912328195721
BB,260.86313040301326,6.040423067130407
BB,479.4297172045439,75.87641409535291
BB,439.4501213761785,96.53713301705206
BB,264.0143074983391,89.33014744175269
BB,169.37426187095033,4.883427408499741
BB,61.21700007209957,88.3699677120392
BB,407.4319130538927,24.19224666832206
BB,347.96187437115566,96.55699783945786
BB,303.03140331556955,71.38739933071705
BB,408.7430409758571,25.209122907790203
BB,17.884073524718826,65.95844292597168
BB,219.08498022743012,28.373141854503004
BB,385.99691888103325,17.635105098523617
BB,155.71552923237792,42.29142275525418
BB,153.608067307364,13.43271671834475
BB,338.663263721828,50.21714523627156
BB,149.52723920579623,6.450552000906795
BB,268.2388957971674,18.995568345548307
BB,128.36734359145024,4.2737312771098495
BB,468.2998602593248,64.69500360787926
BB,495.1493915572054,85.53836552587595
BB,492.4834431825517,24.512708455062317
BB,318.02405894860647,31.496795769804663
BB,83.23725321257625,91.51438222482344
BB,135.72231787057044,23.532612998834836
BB,326.4623215870322,3.6169725815184406
BB,74.3290589943304,97.41613852978612
BB,149.5725310735369,84.89689074431632
BB,193.25425118456036,73.1391021628776
BB,407.72600045059966,75.42508093108673
BB,168.12201747496707,90.8084636534704
BB,273.10246090319674,36.4126865150304
BB,231.24637232873147,48.39216800889119
BB,392.9961490320543,69.7595861763738
BB,47.87254400004443,22.158103534220363
BB,274.6607440933554,53.40467392130955
BB,48.19134047082413,14.852869561123894
BB,269.29741928614715,2.487149939748534
BB,206.47186317068534,79.21748180423293
BB,154.7960267339894,24.09364073442347
BB,125.2454940080211,51.606646018639815
CC,460.06890452788946,17.18162976134564
CC,207.538306485535,44.423695642540615
CC,158.09642978170967,63.91059839037608
CC,486.56714776763,6.007188245514028
CC,249.41039754745037,44.99541938495245
CC,494.38225592826876,91.36325065755729
CC,342.3679260740704,76.90753210143117
CC,58.76669641780063,53.31614381996549
CC,185.7553656750494,13.840176301542083
CC,76.04022361987917,51.84773529239809
CC,481.9874851214337,2.625462427827463
CC,131.60054545852523,98.14478741963066
CC,292.04462617923826,55.72938581899781
CC,316.91067942348263,91.28551990661762
CC,96.67956957042173,51.11568533027886
CC,233.34961862482345,49.05280899453681
CC,19.670283469447213,61.36460740065585
CC,86.08183139012637,38.57434262803071
CC,296.4076505065577,58.59760414220487
CC,372.8122117697092,7.309960775060276
DD,467.298657910413,43.53168467467925
DD,161.57755004869767,41.81682269955023
DD,150.7000063573315,5.0089270775879875
DD,335.1155979454863,55.13037327003487
DD,420.3847900994073,37.19894295510715
DD,235.27605586614342,15.00831015917341
DD,420.56157151035063,46.93723375135954
DD,191.04591812481175,54.08368551851158
DD,427.94189082690303,39.44002820089564
DD,271.78342398174544,84.0848146927574
DD,356.60296694889405,98.0732990318938
DD,148.83857623413797,9.401535867994237
DD,94.50603995783236,36.041182068917045
DD,3.755944411861001,62.687725651680495
DD,429.74555417474755,38.128010196511184
DD,8.131358915633546,65.45213417815235
DD,372.4011485156592,62.04352845782215
DD,309.8628591024645,7.644510435928364
DD,56.19864365001115,62.153016890235854
DD,77.9251921597649,14.76352920375601
DD,466.3110967743623,72.85955420699112
DD,376.65232822670583,63.199009803245374
DD,22.96070970934577,89.99024544453668
DD,68.26203270346298,83.92314183773834
DD,218.6167776126184,70.91891582168611
DD,104.95969739253552,58.79872622877315
DD,196.76104543601684,52.94287233374268
DD,481.72786536777073,10.640000403673234
DD,22.05930067568046,14.031433056489073
DD,130.9999593014418,8.492412648107273
DD,59.70408458174792,17.974592874596553
DD,33.59652991013956,4.323284942568806
DD,456.6423577214937,43.47162044342472
DD,466.6911208385584,41.43382718804249
DD,27.271775937897978,99.25304879016127
DD,409.5707296501594,76.21336098602264
DD,70.19207723647864,23.685326178937828
DD,207.97643772332515,62.15900829114042
DD,227.34139535561098,24.296116250907616
DD,22.17678901357517,91.08554349231109
DD,94.02360847613606,81.60454900319583
DD,26.764822830728342,98.16963605188755
DD,275.0978579862489,50.54779433113943
DD,251.61830559271203,85.84589449818752
DD,269.30967961475795,56.31619009849382
DD,234.375648730288,70.69938606107968
DD,153.13826429877574,79.14895600454163
DD,348.7996192530758,48.50882804609225
DD,172.41773872587711,69.82112108395711
DD,243.3022675686784,43.76672386688607
DD,351.02176691826725,73.75333080017438
DD,407.74927141872286,9.064408904536181
DD,174.2116264069491,0.8147213356905048
DD,159.15445772687963,18.07546328001508
DD,53.58636568081604,88.58225658136406
DD,29.350753628456793,11.116033734643338
DD,391.1725227879999,94.46456624105828
DD,58.0960361108756,86.79004774351822
DD,187.45584473166616,49.89279945463674
DD,477.4158451353209,43.928036105168864
DD,257.26365217533885,83.88982259478752
DD,182.1014013222336,88.00311684889671
DD,255.16248154482597,91.67235029214045
DD,472.2312893403101,40.457606495785534
DD,119.14063866562108,87.52954036102446
DD,268.77576019893934,74.82590913387394
DD,233.38144116185927,6.448327430996203
DD,462.7079885454193,62.0804844393665
DD,396.0808505114412,71.38851241814467
DD,165.45600778344678,8.974777202594165
DD,300.8119239455323,10.674969390837619
DD,180.85264146909407,22.787593597122722
DD,133.74805082034362,57.31814949460241
DD,397.3857478316293,81.68046198077923
DD,89.62935634467506,87.54491949014026
DD,47.21504992948733,63.826745840314324
DD,298.84290974911517,32.35731919062034
DD,159.18480890592141,1.5331095957362484
DD,299.74235268238095,74.36035108671271
DD,316.71852652658555,59.4843608137991
DD,459.2558425177914,18.690669871486342
DD,129.47734424967555,27.514253659252596
DD,240.06112418352205,12.594989467575314
DD,113.86594889934337,41.550570926149376
DD,145.00980573096268,87.06263036133191
DD,470.6831780996317,90.10197750346923
DD,281.59147573586847,32.352993463547584
DD,220.65149067081174,3.2521586335774955
DD,75.53734063748263,20.946886141883713
DD,40.65651828998185,8.489282827043287
DD,10.495087792773973,55.73327057504339
DD,174.07155996814362,39.15523136497495
DD,125.3840563439193,54.64539612189701
DD,72.43862139309482,14.747679761104926
DD,59.74710923621546,3.3127590897589987
DD,374.49415241340677,44.46472232867471
DD,443.1761129739996,85.3470047708962
DD,314.1750541910717,75.17410018068468
DD,183.36908349994263,46.31571726279061
DD,409.61977605191925,99.70824987916899
DD,292.1122442123285,63.73123147095999
DD,128.78487443140995,95.96253425056757
DD,495.21257776439177,23.80092215862706
DD,254.14366573401932,29.775994217627133
DD,175.04196285663792,87.15896231003894
DD,327.6043769744745,71.80267909376984
DD,366.51526910925037,57.379813775833114
DD,315.7250335154009,96.07892652520972
DD,140.85834402381252,18.529260498887133
DD,393.52712277399917,35.199018514658775
DD,348.83947409048574,27.00977992268585
DD,454.09634039792616,89.59781467745489
DD,77.98276717810354,22.650252907359558
DD,114.89900943614472,33.71875014929474
DD,251.75766976383446,66.99711189681771
